Author_id,Name
7054,of Rolling Stone
7055,Pete
7056,Bonnie Napoli
7057,Gary Hamel
7058,Donald J. Wheeler
7059,Esther Forbes
7060,Lynd Ward
7061,Laurence Yep
7062,Hergé
7063,Doug Richardson
7064,Arthur Slade
7065,Steven Barnes
7066,Lawrence J. Magid
7067,Adam Gopnik
7068,Joan Hess
7069,Beatrice Gormley
7070,John Marsden
7071,Trudy Krisher
7072,James Beard
7073,Arlie Russell Hochschild
7074,Robert G. Waldron
7075,Patrick Hart
7076,Noam Chomsky
7077,Paul Wilkes
7078,Marty Minchin
7079,Joseph Rutt
7080,Eric Tyson
7081,Nancy Harmon Jenkins
7082,Julian Cassell
7083,Peter Parham
7084,Dr. Phil McGraw
7085,Kathryn L. Robyn
7086,Philip Shelby
7087,Lou Marinoff
7088,Janice Novak
7089,Sogyal Rinpoche
7090,Patrick Gaffney
7091,Andrew Harvey
7092,Gail Sher
7093,Mary Irish
7094,Jerry Lynch
7095,Chungliang Al Huang
7096,Bell Hooks
7097,Sunset Pub Staff
7098,Lynne Gilberg
7099,Sunset Books
7100,Kim McMillen
7101,Alison McMillen
7102,Wade Rowland
7103,Nancy Zieman
7104,Steve Chandler
7105,Joan Borysenko
7106,Mary Carroll Nelson
7107,Ken Milburn
7108,Don Aslett
7109,Brian Tracy
7110,Jaouen
7111,Jean-Jacques Sempé
7112,René Goscinny
7113,Dr. Arnold Arem M.D.
7114,John Gribbin
7115,Roland Fleissner
7116,Linda Buckle
7117,Paul Kelley
7118,Susanne Gretter
7119,Harvey Diamond
7120,Kay S. Lawerence
7121,Suzanne Enoch
7122,Mia Ryan
7123,Timothy Findley
7124,John Luther Novak
7125,Christopher Priest
7126,Natalia Ilyin
7127,William L. Shirer
7128,Winn Schwartau
7129,John S. Burnett
7130,David McCullough
7131,Ovid Demaris
7132,Robert Douglas Mead
7133,Jennet Conant
7134,Iain Gately
7135,Neil Baldwin
7136,L. T. C. Rolt
7137,Lisa Jardine
7138,Po Bronson
7139,Robert Buderi
7140,Robert Reid
7141,John Gove
7142,David Carpenter
7143,Sylvie Matton
7144,Richard Rayner
7145,Charles Higson
7146,Andy McNab
7147,Winston Graham
7148,Dan Burstein
7149,Elizabeth M. Norman
7150,George R. Stewart
7151,Clamp
7152,Gabrielle Donnelly
7153,Bjorn Larsson
7154,Tom Geddes
7155,Robert L. Forward
7156,Larissa Lai
7157,Patricia D. Benke
7158,Esther Friesner
7159,Karen Hancock
7160,Melvin Jules Bukiet
7161,Else Holmelund Minarik
7162,Roswitha Quadf
7163,Tibor Fischer
7164,Richard Woodman
7165,Rupert Thomson
7166,Adam Bagdasariam
7167,Brad Newsham
7168,Simon Jenkins
7169,Peter Bradshaw
7170,Víctor E. Villaseñor
7171,Mickey Mantle
7172,H. Gluck
7173,John M. Daniel
7174,Eric Sanvoisin
7175,Georges Moroz
7176,Martin Matje
7177,Robin A. McKenzie
7178,Pamela Burford
7179,Harriet Castor
7180,H. Castor
7181,Cathy Gillen Thacker
7182,Howard Weinstein
7183,Bill McCay
7184,Eloise Flood
7185,W. R. Thompson
7186,Melissa Scott
7187,Ruth Westheimer
7188,Barry Strauss
7189,L. Kate Deal
7190,John Steven Gur
7191,V.E. Mitchell
7192,Ricardo Semler
7193,Margaret Moore
7194,Tanya Anne Crosb
7195,Kat Martin
7196,Jacquie D'Alessandro
7197,Jessica R. Feldman
7198,Chris Economos
7199,Steve McInturff
7200,John De Graaf
7201,David Wann
7202,Thomas H. Naylor
7203,Amitav Ghosh
7204,Sabine Maier-Längsfeld
7205,Dieter Wellershoff
7206,Wolf J. Siedler
7207,Marek Krajewski
7208,Doreen Daume
7209,Birgit H. Hölscher
7210,Maeve Haran
7211,Irene Nießen
7212,Lucy Grealy
7213,Bette Hagman
7214,Jeffrey Lent
7215,Joseph A. Citro
7216,Dr. Jerri Nielsen
7217,Maryanne Vollers
7218,A. Walton Litz
7219,Haywood Smith
7220,Omar Khayyam
7221,Alexei Sayle
7222,P. G. Wodehouse
7223,Jane Barry
7224,Kathy Lette
7225,Jules Hardy
7226,Mark Reynolds
7227,Bill Cullen
7228,Marsha Sinetar
7229,David Jenkins
7230,Kenny Dalglish
7231,Kim Woodburn
7232,Aggie MacKenzie
7233,Jan Molby
7234,Grahame Lloyd
7235,Simon Kuper
7236,Magnus Mills
7237,Margaret Frazer
7238,Sebastian Stuart
7239,Stephen Gill
7240,Rich Hall
7241,Greg Dinallo
7242,Cameron Abbott
7243,Gerri Hill
7244,Janice Dickinson
7245,Fiona Kelly
7246,Mirabel Osler
7247,H. J. Oliver
7248,Tania Kindersley
7249,Griff Rhys Jones
7250,Robert Leckie
7251,Tom Sharpe
7252,Jay Anson
7253,Melinda Metz
7254,Roderick Anscombe
7255,Leon Whiteson
7256,Judith Merril
7257,Nancy Kilpatrick
7258,Don Bassingthwaite
7259,Robert McCammon
7260,Dixon
7261,James M. Henslin
7262,Gavin De Becker
7263,Sara Shandler
7264,Melodie M. Davis
7265,Patricia Telesco
7266,Whitecap Books
7267,Linda Fraser
7268,Richard Olney
7269,Denise Lardner Carmody
7270,John Carmody
7271,Eric F Goldman
7272,Lawrence E. Cahoone
7273,Valerie Ann Worwood
7274,Paul Davies
7275,J. C. Polkinghorne
7276,Theodore J. Nottingham
7277,Simeon Margolis MD Phd
7278,Charles Berlitz
7279,Albert Einstein
7280,Michael Talbot
7281,Hildegard Of Bingen
7282,Bruce W. Hozeski
7283,Julia Conaway Bondanella
7284,Mark Musa
7285,Richard S. Broughton Ph.D.
7286,Marcus Aurelius Antonius
7287,the Late A. S. L. Farquha
7288,Robin Waterfield
7289,Koren Trygg
7290,Lucy Poshek
7291,David Ferry
7292,Percy Bysshe Shelley
7293,Isabel Quigly
7294,A. D. Hunt
7295,Mary K Pershall
7296,Melina Marchetta
7297,Lois Ruby
7298,Annie Hawes
7299,Connie Fletcher
7300,Thomas D. Zweifel
7301,Karen Ritchie
7302,James D. Berkley
7303,Elizabeth Bonner
7304,Doug Stanton
7305,Michael Kevin Naselli
7306,Ray Gordon
7307,Geoff Garvey
7308,Mark Ellingham
7309,Lou Coffey-Lewis
7310,Nancy Krulik
7311,Eugene Bradley Coco
7312,Hardie Gramatky
7313,Joanne Ryder
7314,Larry Ross
7315,Suzanne Lord
7316,Tracy Kidder
7317,Barbara Freese
7318,Lorraine Dopson
7319,Lisa St. Aubin De Teran
7320,Miles Morland
7321,William Least Heat Moon
7322,Jimmy Burns
7323,Sue Gee
7324,Stefanie Kuhn-Werner
7325,Jan Böthern
7326,Stefanie Zweig
7327,Judith Lennox
7328,Mechtild Sandberg
7329,Anne Holt
7330,Susanne Aeckerle
7331,Cay Rademacher
7332,Juilene Osborne-McKnight
7333,Senta Kapoun
7334,Susan Sloan
7335,Sibylle Schmidt
7336,Joseph Kiermeier-Debre
7337,James Ellroy
7338,Molly Katz
7339,Anna Kuhlig-Wilkinson
7340,Georg Brun
7341,Erik Gloßmann
7342,Gloria Ernst
7343,Charles J. Sykes
7344,Laverne Harrell Clark
7345,Keri Hulme
7346,Jung Chang
7347,Martha C. Lawrence
7348,April Henry
7349,Miss Read
7350,J.S. Goodall
7351,Louise Doughty
7352,Lois Ruskai Melina
7353,Sheldon Siegel
7354,Moyra Caldecott
7355,Julio Cortázar
7356,Paul Blackburn
7357,William Monahan
7358,Robert Girardi
7359,Allen Morgan
7360,Brenda Clark
7361,Stephen R. Bissette
7362,Thomas E. S
7363,Todd A. McIntosh
7364,Laura J. Burns
7365,Melind
7366,Christie Golden
7367,Mel Od
7368,David Nevin
7369,C.J. Carella
7370,James Marsters
7371,Ryan Sook
7372,Eric P
7373,Maura Seger
7374,Tracy Sin
7375,Arthur Bloch
7376,Elizabeth Ayres
7377,Tom Folley
7378,Iain Zaczek
7379,Deirdre O'Day
7380,Christos Kondeatis
7381,Sara Maitland
7382,Gerry Thompson
7383,Bernard Evslin
7384,Lyle Stuart
7385,Theodore Menten
7386,Tim Evans
7387,Larry Gonick
7388,Alice Outwater
7389,T.G. Henry James
7390,T.G.H James
7391,Jeff Barson
7392,Kr
7393,Jimmy Carter
7394,Rick Barba
7395,David Chong
7396,Regina Oehler Fultz
7397,Ellen Weiss
7398,Bob Krogle
7399,Michelle Lovric
7400,Patti Kim
7401,Marybeth Sparrow
7402,Denys Cazet
7403,Susan Hill
7404,Doug Hart
7405,Walt Disney Company
7406,Joanna Weaver
7407,Mercer Mayer
7408,Anthony Tallarico
7409,Roz Denny Fox
7410,Dolores /Lee French
7411,Dolores French
7412,Linda Lee
7413,Teresa Norman
7414,James C. Hefley
7415,Marti Hefley
7416,Rachael F. Heller
7417,Richard F. Heller
7418,Rosie Daley
7419,Michael MacCaskey
7420,Reed Irvine
7421,Clara Drechsler
7422,David Budbill
7423,Duane P. Schultz
7424,Schultz
7425,Tom Lambert
7426,Wayne Allred
7427,David Mecham
7428,Les Roberts
7429,Stephen Nasser
7430,Sherry Rosenthal
7431,Kate Walker
7432,Jane M. Lindskold
7433,Otto Penzler
7434,John Lutz
7435,Fowler
7436,George Spelvin
7437,Chris Van Allsburg
7438,Elke Pohl
7439,Thomas R. Schmidt
7440,Elvira Woodruff
7441,Nina Kidd
7442,Catherine Kidwell
7443,Barney Leason
7444,Steve Salerno
7445,William Kennedy
7446,John Kern
7447,Richard Doyle
7448,Timothy B. Benford
7449,Lucy Maud Montgomery
7450,Roy W. Poe
7451,Woman's Day Editors
7452,Paul Krassner
7453,David Bergantino
7454,Lucasta Miller
7455,Sue-Ellen Welfonder
7456,Jeremy Black
7457,Nancy Atherton
7458,Ann Goethe
7459,Holt Mcdougal
7460,Geoffrey Chaucer
7461,Nevill Coghill
7462,Tom Gilling
7463,Elizabeth Dybell
7464,Christopher Reeve
7465,Elizabeth Buchan
7466,Boris Cyrulnik
7467,Mireille Cardot
7468,Nicole-Lise Berheim
7469,Sirrus Poe
7470,Sandra Canfield
7471,Joseph Mugnaini
7472,Overbeck
7473,Rita Rudner
7474,Robert Howard
7475,Frank Frazetta
7476,Eden Gray
7477,Jerry Oltion
7478,Caroline Sutton
7479,Bob Greene
7480,Oprah Winfrey
7481,Joseph Vargo
7482,Christine Filipak
7483,Richard Stark
7484,Stephen Birmingham
7485,William J. Palmer
7486,Patrick Larkin
7487,Wes Craven
7488,Darby Conley
7489,Tracy Chutorian Semler
7490,Deborah Axe
7491,Rebecca Smith
7492,Maggie Gee
7493,The Editors Of Creative Publishing International
7494,C
7495,Ed McBain
7496,Margaret Coel
7497,Akif Pirinçci
7498,Elizabeth Graver
7499,Julia London
7500,Kathryn Smith
7501,Cleo Coyle
7502,Hannah March
7503,Anna Maclean
7504,Elizabeth Mayne
7505,Orr
7506,Hannah Howell
7507,Karen Marie Moning
7508,Pamela Toth
7509,Gayle Wilson
7510,Aimee Thurlo
7511,Caroline Burnes
7512,Adrianne Lee
7513,Annie Kimberlin
7514,Kathleen Nance
7515,Tamara Leigh
7516,Joseph Olshan
7517,William Congreve
7518,Jenelle Feyh
7519,Joseph Maynard Eastman
7520,EJ Thornton
7521,Larry Dossey
7522,Angelica Rose
7523,Gina Davidson
7524,Roger Senhouse
7525,Herma Briffault
7526,Richard Seaver
7527,Robert Coover
7528,Manuel Puig
7529,Joseph Kanon
7530,Colman
7531,Bill Goldberg
7532,Steve Goldberg
7533,Carl Von Clausewitz
7534,Greg Manning
7535,William Wells Brown
7536,William Edward Farrison
7537,Lee J. Painter
7538,Norman Vincen Peale
7539,Editors Of Reader's Digest
7540,Charles Higham
7541,Eric Bowman
7542,Arlene James
7543,Janice Pennington
7544,Carlos De Abreu
7545,Savage
7546,Mary McBride
7547,Lizzie Simon
7548,Lian Frost
7549,Hans Wilhelm
7550,Christopher Fowler
7551,Antonia Fraser
7552,Garry B. Trudeau
7553,Rebecca West
7554,Lisa Grunwald
7555,Katie Hafner
7556,John Markoff
7557,Ph.D. Howard M. Halpern
7558,Terry Ryan
7559,Suze Orman
7560,Thomas A. Critchley
7561,Deborah Tannen
7562,Robert J. Wicks
7563,Lucille Kallen
7564,Catherine Aird
7565,Boo King
7566,A. J. Holt
7567,Dave Galanter
7568,Greg Brodeur
7569,Adib Khan
7570,R.A. Deckert
7571,Alma Alexander Hromic
7572,Angela Henry
7573,Eleanor H. Porter
7574,Clive Egleton
7575,Tim Jeal
7576,Jasmine Cresswell
7577,Stephen Cartwright
7578,Laura Lee Hope
7579,Gloria Singer
7580,Rumer Godden
7581,John Gordon
7582,Robert Leeson
7583,Giles
7584,Beatrix Potter
7585,Mandy Stanley
7586,J. McNally
7587,Roger Knights
7588,John Cunliffe
7589,Fiona Pragoff
7590,A First Book
7591,David Bennet
7592,Moira Kemp Mathew Price
7593,Ladybird Books
7594,Peter Longden
7595,Heinz Tophinke
7596,William Gaddis
7597,Marcus Ingendaay
7598,Jan Brogan
7599,Frank MacCourt
7600,B. Delores Max
7601,Joe Weisberg
7602,J. Baxter Newgate
7603,Mark Sparky Stensaas
7604,Rick Kollath
7605,Trudi Strain Trueit
7606,Paulette Bourgeois
7607,Sharon Jennings
7608,Brenda Clark (I
7609,D.J. MacHale
7610,Donna Diamond
7611,Emily Rodda
7612,Marc McBride
7613,Luann Udell
7614,Randy Hall
7615,Erik Sherman
7616,Douglas Stone
7617,Bruce Patton
7618,Sheila Heen
7619,Roger Fishe
7620,Thom Hartmann
7621,Edward M. Hallowell (Introduction)
7622,M
7623,Janis Abrahms Spring
7624,Michael Spring
7625,Elizabeth A. Lynn
7626,Shawn MacManus
7627,Collee
7628,Janet Mills
7629,Vicki Croke
7630,Evelyn McFarlane
7631,James Saywell
7632,Helen Exley
7633,Yuzan Daidoji
7634,Oscar Ratti
7635,Thomas Cleary
7636,Meow Tzu
7637,Michael Kent
7638,Sarah Flannery
7639,David Flannery
7640,Björn Kjellström
7641,Bob Burns
7642,Mike Burns
7643,Michael J. Hunt
7644,Virginia Beard Morton
7645,Paul Ware
7646,Raymond Regh
7647,Jack Countryman
7648,Terri Gibbs
7649,Lesléa Newman
7650,Trevor Blount
7651,Bo Fowler
7652,Justine Davis
7653,Sophy Burnham
7654,Grant Taylor
7655,Diana Abu-Jaber
7656,Thomas More
7657,Paul Turner
7658,Michael Leunig
7659,Shusha Guppy
7660,George Negus
7661,Clare Maxwell-Hudson
7662,John Campbell
7663,Melinda Coss
7664,Stephen Gresham
7665,Charles Frederick Main
7666,Mo Hayder
7667,Richard Yates
7668,Russ McDonald
7669,Alexander C. Rae
7670,Charlotte Russell Johnson
7671,Suzan-Lori Parks
7672,Margaret Ball
7673,John Ennis
7674,Glen Duncan
7675,Alfred Lansing
7676,Barry Unsworth
7677,Gao Xingjian
7678,Mabel Lee
7679,James Morrow
7680,Sharon E. Heisel
7681,James J. Fahey
7682,J. Robert Lennon
7683,Majgull Axelsson
7684,Roger Tennant
7685,Graham Swift
7686,Judith R. Hendricks
7687,Jane Juska
7688,Alison Smith
7689,Diane Jessup
7690,Valerie Taylor
7691,Tania Modleski
7692,Rick Bragg
7693,Joelle Fraser
7694,Kathy Dobie
7695,Gail Sheehy
7696,Jennifer L. Leo
7697,Jessica Maxwell
7698,Lauralee Summer
7699,Jeff O'Leary
7700,Candace Gingrich
7701,Chris Bull
7702,Hilda Stahl
7703,Paul Geiger
7704,Roger Lea MacBride
7705,David Gilleece
7706,Frances Temple
7707,Ed Little
7708,Laura Ingalls Wilder
7709,Jessica Shaver
7710,Joseph Warren Yoder
7711,Robbie Branscum
7712,Julie Brincklo
7713,Nancy McArthur
7714,Irene Trivas
7715,Mary Pope/ Murdo Osborne
7716,Anthony Chandor
7717,Al Berto
7718,Cindy Engel
7719,Steve Grenard
7720,J. P. Gosse
7721,David Attenborough
7722,Marcia Foy
7723,Anna Katherine Nicholas
7724,Desmond Morris
7725,Barbara Woodhouse
7726,Dorothy Quelch
7727,Phyllis Wise
7728,A. B. C. Whipple
7729,John T. Burgoyne
7730,Jeffrey Moussaieff Masson
7731,Susan McCarthy
7732,Natalie Babbitt
7733,Kathryn Lasky
7734,Sid Fleischman
7735,Patricia Leitch
7736,Fred Grove
7737,Troy Howell
7738,Marian F. Novak
7739,Mary Gehr
7740,Joan Lowery Nixon
7741,Candy Dawson Boyd
7742,Xavier Einstein
7743,Bertrand R. Brinley
7744,Kathleen Hersom
7745,Cicely Mary Barker
7746,Lynn Harnett
7747,Norma Fox Mazer
7748,Lillian O'Donnell
7749,Marilyn D. Anderson
7750,Mary Stolz
7751,Leonard Shortall
7752,Bruce Brooks
7753,Stephanie Calmenson
7754,Don Orehek
7755,Judith Bauer Stamper
7756,Incorporated Al-Anon Family Group Headquarters
7757,Tohru Fujisawa
7758,Ulli Olvedi
7759,Stephanie Bond
7760,John E. Hankins
7761,Patrick Lynch
7762,Rafael Chirbes
7763,Dagmar Ploetz
7764,Anne Cameron
7765,Nicholas Christopher
7766,Sailor Jim Johnston
7767,Andrew J. Robinson
7768,Irmela Arnsberger
7769,J. N. M. Wijngaards
7770,Susan Jeffers
7771,Patty Aubery
7772,Nanc
7773,Gavin Edwards
7774,Chris Kalb
7775,Beverley Harper
7776,Dan Kurzman
7777,Geoffrey Wolff
7778,Peter Gethers
7779,Gary A. Birken
7780,Dave Hoekstra
7781,Allegra Goodman
7782,Carol Muske-Dukes
7783,Jennifer Belle
7784,Caryl Phillips
7785,Emma Donog
7786,Katherine Russell Rich
7787,Charlene Sands
7788,Gervase Phinn
7789,Leslie A. Fiedler
7790,Renate Dorrestein
7791,Andreas Schlüter
7792,Karoline Kehr
7793,Fred Hunter
7794,Carla Damron
7795,Camille Minichino
7796,Bob Larson
7797,T. D. Jakes
7798,Emilie Barnes
7799,Jane Rogers
7800,Barbara Fitzgerald
7801,Jessica Anderson
7802,Marjory Davidson
7803,Beverly S. Martin
7804,Jill Ba
7805,Anne Stuart
7806,Jule McBride
7807,Emma Richmond
7808,Elizabeth Bailey
7809,Greg Cox
7810,Emily Grayson
7811,Karen Hughes
7812,Sandra Steffen
7813,Monika Curths
7814,E. A. Proulx
7815,Jean Chandler
7816,Thomas Hettche
7817,Lauren M. Henderson
7818,Cameron West
7819,Petra Hammesfahr
7820,Christian Spiel
7821,Katja Rohde
7822,Antoine De Saint- Exupéry
7823,Elke Wehr
7824,Johanna Sinisalo
7825,S.L. Viehl
7826,Lucile Morrison
7827,Franz Geritz
7828,Marisol
7829,Amulya Malladi
7830,Margaret Schmidt Hacker
7831,John Clarke
7832,Michael Larvey
7833,Kavita Daswani
7834,Chitra Divakaruni
7835,Diane Glancy
7836,Robert Gerzon
7837,Klaus Berr
7838,Christoph Hahn
7839,Gaby Wurster
7840,Werner Schmitz
7841,Angelika Bardeleben
7842,Sr Pugalenthi
7843,Michael S Lief
7844,Ben Bycel
7845,H. Mitchell Caldwell
7846,Catherine Lim
7847,Andrea Chesman
7848,Daniela E. Schreier
7849,Arthur Conan
7850,Sir Doyle
7851,Nina Berberova
7852,Tennessee Williams
7853,Julia Hammond
7854,Yolanda Joe
7855,Emily Hendrickson
7856,Kathy Disanto
7857,Lynne Perrie
7858,Ellen Sussman
7859,Anne Marie Winston
7860,Bette Ford
7861,Niall Williams
7862,Jeanne D'haem
7863,Wendy Loggia
7864,Dianne Day
7865,George Lucas
7866,Malle Vallik
7867,Diane Haeger
7868,Roger Lancelyn Green
7869,Lotte Reiniger
7870,Lori Bryant-woolridge
7871,Craig Hillman
7872,Kieran Scott
7873,Elizabeth Skurnick
7874,Jordan Paul
7875,Chris Spink
7876,Earl Proulx
7877,Isadora Tattlin
7878,Robin Maxwell
7879,Jacqueline Harpman
7880,Carla Cook
7881,Robyn Sisman
7882,Miriam E. Nelson
7883,Judy Knipe
7884,Katie Schneider
7885,Anne-Cécile Padoux
7886,Anna Gavalda
7887,Franck
7888,Vautrin
7889,Wayson Choy
7890,Miguel Angel Asturias
7891,Frances Partridge
7892,Miguel De Cervantes
7893,Tobias Smollett
7894,Paul Arden
7895,Tom Savage
7896,George V. Higgins
7897,Helen Colijn
7898,Pierre Loti
7899,Hella S. Haasse HAASSE
7900,Paul Golding
7901,Franco Ferrucci
7902,Raymond Rosenthal
7903,Janet Frame
7904,Khyentse Rinpoche
7905,Matthieu Ricard
7906,Alice Vaara
7907,Bettie B. Youngs
7908,Jennifer Youngs
7909,Philip Rieff
7910,Karina Moore
7911,Ian Buruma
7912,Patricia Matthews
7913,Clayton Matthews
7914,Bette Lord
7915,Charlotte Sanford
7916,Henry Porter
7917,Diana Silber
7918,Robert Ballard
7919,Leilia Kelly
7920,Thomas Keech
7921,Ross Kasminoff
7922,Ron Handberg
7923,Jeanne M. Dams
7924,George Dawes Green
7925,Dale Furutani
7926,Victoria Gotti
7927,Shirley Kennett
7928,Elizabeth North
7929,Lisa Vice
7930,Frank Drake
7931,Ralph M. McInerny
7932,Edna O'Brien
7933,Herbert Gold
7934,Adèle Geras
7935,Stewart
7936,Sally Walton
7937,Mary Sheedy Kurcinka
7938,Meg O'Brien
7939,John Simpson
7940,Ward Just
7941,Tim Page
7942,Hans Christian. Anderson
7943,Marion Philadelphia
7944,Janine Boissard
7945,Yossi K. Halevi
7946,Beatrice Bruteau
7947,Milton Viorst
7948,Karla Jay
7949,Corliss Lamont
7950,Kate Bornstein
7951,Betty White
7952,John A. Buehrens
7953,Unitarian Universalist Associatio
7954,Richard T. Kaser
7955,Lauraine Leblanc
7956,Mary Kingsley
7957,Elspeth Huxley
7958,Peter F. Stevens
7959,Howard Blum
7960,Suelette Dreyfuss
7961,Bernard Lewis
7962,Peter Shaffer
7963,Detlev Ullrich
7964,Joseph Mitchell
7965,Eike Schönfeld
7966,Les Martin
7967,Jane Urquhart
7968,Benjamin Von Stuckrad-Barre
7969,Benjamin Von Stuckrad-
7970,Paul Doherty
7971,Stephen J. Rivele
7972,Andy Straka
7973,Philip R. Craig
7974,Robert J. Randisi
7975,H. F. Saint
7976,Nancy M. Neuman
7977,Alison Webster
7978,Deborah Cartmell
7979,I.Q. Hunter
7980,Heidi Kaye
7981,Imelda Whe
7982,Jane Rule
7983,Lynne Griffin
7984,Kelly McCann
7985,William Robertson
7986,David Wilkerson
7987,Albert Gilman
7988,John Russell Brown
7989,Russell Fraser
7990,William H. Matchett
7991,S. Schoenb
7992,Reuben Brower
7993,S. Nagarajan
7994,Daniel Seltzer
7995,Barbara Everett
7996,P. H. Davison
7997,T. J. B. Spencer
7998,Walter Brueggemann
7999,Martha J. Beckman
8000,John McPherson
8001,Wendy Wasserstein
8002,Rachel Chandler
8003,Kate Clinton
8004,Chastity Bono
8005,Billie Fitzpatrick
8006,Rebecca Ore
8007,Julie Andrews Edwards
8008,Sarah Gilbert
8009,Emmanuèle Bernheim
8010,Ted Chiang
8011,Patrick Nielsen Hayden
8012,Karen Michalson
8013,Peter Watts
8014,Peter Taylor
8015,Susan Fromberg Schaeffer
8016,Katharine Murray
8017,Donald S Olson
8018,Günter W. Kienitz
8019,Denis Hamill
8020,Dao Strom
8021,Gina Mayer
8022,Jonathan Rice
8023,Tim Rice
8024,Paul Gambaccini
8025,Paul
8026,Tim Rice. Et Al. Gambaccini
8027,Roger Osborne
8028,David Hockney
8029,Nikos Stangos
8030,Colin Larkin
8031,Alex Ogg
8032,Johnny Rogan
8033,Miranda Sawyer
8034,Terry Kay
8035,Sandra Markle
8036,Mark Robert Rank
8037,Kenneth Gatland
8038,Victoria Chancellor
8039,Roberta
8040,Robert M Pirsig
8041,Zlata Filipovic
8042,William W. Johnstone
8043,Nava Renek
8044,Dee Brestin
8045,Kathy Troccoli
8046,Marjorie Winn
8047,Abbot George Burke
8048,Covert Bailey
8049,Lewis Gannett
8050,Alan Brennert
8051,Kuki Gallmann
8052,Tom Defalco
8053,Richard Mason
8054,Roberto G. Fernandez
8055,Tadahiko Nagao
8056,Isamu Saito
8057,Gustavo Perez-Firmat
8058,Joanne McClellan Egnor
8059,Dr. Wayne W. Dyer
8060,John Norman
8061,Michele Slung
8062,Albert Uderzo
8063,Emma Forrest
8064,Bill Murphy
8065,Peter Wood
8066,G. Eason
8067,William Least Heat-Moon
8068,Christobel Kent
8069,Rosie Thomas
8070,Maggie O'Farrell
8071,Sharon Butala
8072,Paddy Ryan
8073,Paul Erdman
8074,Katja M. Werker
8075,Maryse Wolinski
8076,Linda Fairstein
8077,Terry Tempest Williams
8078,Let's Go Inc.
8079,Helga Tiscenko
8080,Robert Bosnak
8081,Robert Dessaix
8082,Susan M. Lark
8083,Elizabeth Somer
8084,Robert Stone
8085,Stanley Karnow
8086,Gail Evans
8087,Vickie L. Bane
8088,Lina Visconti
8089,Donna May Gibbs Carpenter
8090,Frank
8091,Manuel Vázquez Montalbán
8092,Manuel Vazquez Montalban
8093,India Knight
8094,George Hughes
8095,Steven Levy
8096,Margaret Lawrence
8097,Paula Weideger
8098,Gordon Honeycombe
8099,Colin Turnbull
8100,Colson Whitehead
8101,Harald Gerlach
8102,Market House Books Ltd.
8103,Rosalind Fergusson
8104,Michael D. Hutt
8105,Thomas W. Speh
8106,Steven V. Roberts
8107,Dan Zevin
8108,Glenn Frankel
8109,Gilda Radner
8110,Anne Michaels
8111,Quint Buchholz
8112,John Maddox Roberts
8113,A Oswald
8114,Juliet Schor
8115,Betsy Taylor
8116,Ed Glinert
8117,Atima Srivastava
8118,Giò Waeckerlin Induni
8119,Lisa Scott
8120,Dagmar Roth
8121,Sharon Maas
8122,Amelie Fried
8123,Sneaky P. Brown
8124,Carina Klein
8125,Susan Carroll
8126,Marcel Bieger
8127,Eveline Passet
8128,James Ellison
8129,Dian Fossey
8130,Wolfgang Büscher
8131,Robert Merle
8132,Christel Gersch
8133,Gerda Bean
8134,N.H. Kleinbaum
8135,Luigi Guicciardi
8136,Katharina Schmidt
8137,McDowell Bryson
8138,Adele Ziminski
8139,Shifra Horn
8140,Dalya Bilu
8141,J. M. Synge
8142,Tim Robinson
8143,Lynne S. Schwartz
8144,Tommy Hays
8145,Loretta Lynn
8146,Patsi Bale Cox
8147,Sidney Poitier
8148,Gordon MacKenzie
8149,Paul Grescoe
8150,Annette DeLore
8151,John Hughes
8152,Deirdre Corey
8153,Lisa Birnbach
8154,Patricia Marx
8155,Linda Tschirhart Sanford
8156,Mary Ellen Donovan
8157,Charles L. Calia
8158,Arianna Huffington
8159,Bill Maher
8160,Denis Waitley
8161,Elle Eggels
8162,Margaret Lee Braun
8163,Theo Colborn
8164,Nancy M. Stuart
8165,Joanne K. Rowling
8166,Jean-Claude Gotting
8167,Jean-Françoi
8168,Emilie Richards
8169,Miriam Ali
8170,Outside Magazine Editors
8171,Nick Thorpe
8172,Bentley Little
8173,John Skipp
8174,Shaun Hutson
8175,Jesse Hunter
8176,Jr.
8177,Richard Henry Dana
8178,Thomas Philbrick
8179,Raisa Gorbachev
8180,David Floyd
8181,Helen Hunt Jackson
8182,J. B. Calchman
8183,Thalassa Ali
8184,Stephen Glass
8185,Pat Mulcahy
8186,Dorothy Bryant
8187,Edidt Geever
8188,Angus Calder
8189,Marion A. Kaplan
8190,Nella Larsen
8191,Thadious M. Davis
8192,Charles Portis
8193,Witi Ihimaera
8194,Jann Mitchell
8195,Connie Lightner
8196,Terri Crisp
8197,Samantha Glen
8198,Joey Green
8199,Rod McQueen
8200,Michael J. Fox
8201,Margaret Laurence
8202,B. Alison Weir
8203,Alison Weir
8204,Peter Gzowski
8205,Alvin F. Poussaint
8206,William K. Hartmann
8207,Garrett Sutton
8208,Jonas Ridderstrale
8209,Kjell Nordström
8210,Kjell Nordstrom
8211,Howard Dean
8212,Dennis Kucinich
8213,Studs Terkel
8214,Reverend Al Sharpton
8215,Karen Hunter
8216,James Hynes
8217,Erik S. Rosenaa
8218,Ted Michener
8219,Mark Jacobson
8220,Sarah Zettel
8221,David Layton
8222,K. C. Cole
8223,Daniel Halpern
