Isbn,Author_id
0060526769,9627
1858285283,9628
1858285283,9629
1858285283,9630
0385404859,9631
0375760520,9632
0375760520,9633
0375760520,9634
0525945768,894
1592400388,9635
0060589272,201
0553583158,9636
0804102511,9637
0137791577,9638
0804118213,9637
0425148297,2975
0670628301,934
0312868278,9639
0395752906,9640
0060523492,9641
0451209443,4433
0689311982,9642
0312039409,9643
0451207947,3456
042519065X,2042
0060008369,9644
0451208773,9645
0425190919,880
0425190919,3399
0425190919,147
006103181X,9646
0446612901,9647
051513581X,2042
051513581X,2043
0515119202,371
1551660504,371
0671013947,7086
0451197534,9648
0425188795,4607
0515134864,4477
0312925778,9649
031228361X,1282
0786889845,4436
0765341697,6411
0060094397,2042
0060094397,2043
0451410645,9650
0446610402,9651
0061032425,2745
0743405900,1560
0425163415,717
0425187721,2042
0425187721,2043
0553574035,6823
044022473X,5488
0091833345,9652
0899972020,9653
0553254502,4684
0140097058,1089
0688155308,9654
0688046606,117
0451624769,9655
0441006949,2180
0747265453,5370
0747263884,5370
0140137815,9656
0156767503,284
0380563908,365
0345331176,3309
0241102634,9657
0786708069,9658
0743411447,941
0743411447,644
0140432264,504
0140432264,9659
0452276772,9660
0140185887,4062
0140008950,9661
0743235053,9662
1561310271,9663
0553210246,88
0140054316,1503
0590372343,9382
0595279171,9664
0312983417,9665
0440238412,9666
006054564X,286
0385502761,1465
0440229081,4940
038550084X,9667
0553257749,190
0380005166,1361
0394309685,1725
0970141947,9668
0451516680,85
0140367829,1595
0140367829,9669
0140367829,9670
0345441788,413
1853260207,2677
0140620478,88
0679750150,9216
0679750150,2579
0060930438,7937
0671796356,9671
0671796356,9672
0811841553,3541
0811841553,9673
0811841553,9674
076070015X,417
0312261357,9675
188090845X,9676
0804818584,9677
0804818584,9678
080482052X,9677
080482052X,9679
0440237424,1623
2253030589,1704
0425087700,910
2013218923,910
0140286829,1663
2290333697,1664
0679722610,3530
1592247938,2596
958949479X,9680
958949479X,9681
0553213296,4677
0812523016,863
0553214209,1521
0140367152,1521
0140367152,2211
9500286327,9680
0689810962,1521
0689810962,6609
0062702475,9682
0385415613,2510
0449219771,7127
0195038630,9683
0385418973,9684
0345380746,2612
1564963179,9685
156496518X,9686
156496518X,9687
156496518X,9688
0891347739,9689
0891347739,9690
1566091888,8522
1566091888,9691
0891346406,9692
1573441244,9693
0140280243,9694
1570716439,9695
076151340X,9696
076151340X,9697
0345359925,6095
1562829254,9698
1562829254,9699
0688127258,9700
0140109269,1232
0452260302,7527
0140116168,9701
0449205061,1730
0886775361,5180
0061020672,258
0671664948,178
0345316509,95
0140185992,4062
006440174X,9702
0385333862,3763
0330392611,9703
0684822768,669
0374480133,7732
1842124196,9704
1559723475,9705
1559723475,9706
1559723475,9707
0812521463,9708
0394512669,6088
0451192915,899
0451192915,900
0553100343,310
0684172755,9709
0811804844,9710
0385483414,9711
0385483414,9712
0451194756,899
0451194756,900
0449905950,9713
0345342313,9714
0448168324,9715
0805004602,1017
0590449036,9716
0747232679,4898
0133140547,9717
0671732277,5875
0451406176,534
0345424115,9718
0345302656,9719
0140082565,5008
0695808117,9720
0373152507,9207
0394486986,9721
0440071240,233
0688078028,391
0688078028,9722
0312285329,9723
0380785749,9724
044920099X,4129
0345385209,326
055325555X,9725
084311861X,9726
0553249371,9727
0446911968,9728
0425077047,9729
0385278861,9730
0446602345,376
0671737775,536
0553276328,536
0446610232,1325
0446610232,1326
0812564375,1325
0812564375,1326
0812543262,1325
0812543262,1326
0061014591,1890
0787103950,486
0787103950,9731
0451409744,9732
0688147259,1234
0446523364,1325
0446523364,1326
0761512195,9733
0761512195,9734
0761504397,9735
0963425900,9736
0812571029,1075
0804109729,413
0553280643,977
0385480210,9737
0345431901,1785
0385497105,3538
0465031358,9738
0306808900,9739
031219904X,970
0312980663,9740
0062502891,9741
1570612676,9742
1570612676,9743
0451452313,2830
0767912365,9744
0767912365,9745
3293202047,9746
3293202047,9747
0595319033,9748
0201626098,9749
0201626098,9750
0684868660,9751
0060194995,55
0805065415,2205
044023655X,7507
0312979975,4009
0440236525,7507
0312979983,4009
0743226844,9752
0440234816,7507
0671019740,975
0373691300,8350
0425190927,2744
0446600814,1196
0440234808,7507
0373806841,9753
0373806841,1196
0373252579,1196
0373834683,1196
0373834683,3498
084233193X,9754
084233193X,9755
0061087130,4015
0671019635,1196
0876664206,9756
0609605216,1366
0609605216,1367
0740723367,9757
0380004801,9758
2277302686,258
2070334430,9759
2290045802,9760
2070403734,6718
2070403734,9761
2070403734,9762
220730521X,1394
2207306038,9763
2207306038,9764
2207248526,9765
2207306046,9766
2207304884,8537
2207304892,8537
2207303454,8537
2207303454,9767
2070326977,9768
2910932915,9769
2844850235,9770
2844850235,9771
2846400539,706
2846400520,706
0061091790,1324
039453896X,9772
0141006633,9773
0803723547,9774
0440236851,545
0345397843,1737
0843925795,9775
0425151867,573
0395746566,9776
0345380193,2573
0380715937,5904
0451188071,9777
0449704378,9778
0751370312,9779
0340721480,9780
0399127216,1889
0843948760,5706
0385720211,9781
0671671421,9782
0961551453,9783
0671024620,9784
0553256092,3606
0553293761,3606
067102096X,1338
0874830842,9785
1573225444,9786
0446311774,376
0553561367,3606
0882669842,9787
0743206088,9788
0826307361,9789
0312982518,1702
074320218X,6035
0425180050,147
0425180050,880
0425180050,3399
055347068X,9790
0394572726,2653
0553199609,1702
0962546895,9791
0553014803,3519
0679439196,9792
0140157352,9793
0140157352,9794
0140157352,7617
0691083886,9795
0030211212,9796
0312950586,2124
0380778130,9797
0806107014,9798
027522600X,9799
039913087X,2464
0679736646,1394
1904908004,9800
0091882109,3421
0743406230,9801
0446609943,130
0783884397,9802
0380017962,2815
0316153990,893
0375411275,9803
0375507760,9804
0152022686,443
0060956860,173
0940642247,9805
0940642247,9806
0393316041,9795
0393316041,9807
0393316041,9808
0440223970,9809
0345441109,1676
0380725576,1198
3423104740,765
3423104740,9810
3442455235,2358
3442455235,9811
0679748253,9812
3499128381,9813
3596235316,9814
3320013041,9815
3320013041,9816
3320013041,9817
343017581X,9818
343017581X,9819
0671725017,9820
0062510533,9821
1561710059,9822
0722535724,3431
0966164202,8745
1852304960,9823
0062514083,9824
042518286X,573
0394712528,180
0553250426,1697
0394714342,180
0821772287,4190
0590130048,9825
0590130048,9826
0425136612,2042
0446602698,7924
0312975112,2271
0425060055,2974
0671039903,1214
0373243286,371
0425163865,2183
0553252828,2745
0812501756,9827
0446604208,2584
0345317386,3748
0345311809,3748
0425076717,4224
0440169127,9828
0706406974,9829
0440117437,545
038055111X,9830
038055111X,9831
0446363251,9832
0935312390,9833
0935312390,9834
0679785892,3339
0679785892,4876
0020360754,1248
1586420232,9835
0060974990,5751
0671797867,4831
0375701966,3286
0802136346,7047
0330282565,9836
0310480000,9837
0310480000,9838
006093056X,6354
0060099062,9839
0312310439,9840
0310501016,9517
0310501016,1590
0310501016,9841
0812535707,3885
0553274074,9725
0380754134,2590
0804112894,5098
0440526701,9842
0743243307,3629
0520223446,9843
0440223806,5125
0399146032,9844
0786885238,352
0880015233,9845
0880015233,9846
0380820048,943
0553288555,134
0399149716,9847
0393049779,9848
0849929660,9849
0849929660,9850
0849929660,9851
0374524602,9852
1887166009,9853
1887166009,9854
0679420991,9855
0394574567,9855
0801865212,9856
0801865212,9857
0801865212,9858
1568651732,9859
060980877X,3242
0671748408,9860
0449909557,609
0020236107,5124
0465021182,5163
0465021182,9861
0446677507,9862
055356949X,1165
0440223032,9863
1586480316,9864
0553262386,1087
0060957271,9865
0028617274,9866
0446301582,1782
1885171080,9867
1885171080,9868
1885171080,9869
0425046605,7777
0743457838,9870
1841192538,9871
1559701501,9872
0060596325,9873
0449912116,1730
0140255893,1730
0679446400,1730
0449911632,1730
0552998478,9874
0743469763,9875
0743469763,9876
0553584480,62
0802139590,2045
0684852225,1248
186207044X,9877
0449908585,140
0156029987,5633
1841955485,9878
0226743497,6358
0571179282,9879
0671032631,9880
0340278269,9881
0684837242,9882
0330328085,4637
0340750464,9883
0743203712,9884
0393319296,955
0786861495,9885
0679410325,256
0671737996,9886
0671737996,9887
0609809431,9888
0449206211,438
0759629625,9889
0812521617,9890
055320663X,536
0671631845,536
0671742760,536
0671001809,536
0670858692,144
0740721909,2029
0553814516,9891
0441000525,9892
0872235130,9893
0441023622,1180
0441023622,9894
0759550182,9895
0786862572,2116
0140282025,9896
0446531316,554
0380708353,6210
0446356522,2254
0380007762,2246
0553578936,1119
0515124621,2179
0671737600,628
0671870963,1752
0553567756,1793
0451138775,1488
0515121398,2574
0671744607,1095
038071504X,6210
0312954212,4981
0451403673,2166
051512219X,2179
0440216575,237
0671525743,628
0380757478,2006
0061094595,748
067101417X,1095
0671742558,628
1551660571,2179
0440217032,2821
0671521438,8362
006108459X,678
0440216907,1491
0671744186,1338
0553575244,1119
0553582542,9897
044689270X,9898
0451162919,901
0671737627,628
0763618292,9899
0345442768,9900
0345396812,9901
0375758682,9902
0060518049,256
0340733950,1998
034539643X,3961
0451198239,9903
0061099368,133
0061097829,4373
0812584341,4288
3453071174,25
3453071174,9904
3404120604,3063
0140258825,1757
1550590154,9905
0394536967,6175
1895449553,9906
1565049055,9907
1565049055,35
1565049055,9908
1565049055,9909
031207090X,9910
1568650922,486
0684810948,9911
0399134239,4353
0553053868,9912
0525939857,5498
0312858817,871
0399143122,9913
068810973X,9914
0679425136,1998
0671679473,9915
0671692976,9916
1556112289,9917
0671870602,1282
1895897653,9918
1897580193,4782
0060183039,9919
0688143679,554
0805059237,9920
0773728805,9921
0671864866,2788
0763615757,9922
0789420279,9923
0789420279,9924
0789402017,9923
0789402017,9924
0789402017,9925
0395898714,737
0395898714,9926
0395898714,9927
1929132123,441
0679600213,2928
0394827406,9928
0451527046,1517
0451527046,9929
0486404277,5457
0486404277,183
0517189585,1766
1859846815,9930
1859846815,9931
0261103431,9932
0060932678,151
0156949601,1704
0664243916,3705
0345442822,225
0393322815,9933
0671638688,8109
0773517634,9934
1550546163,9935
1550546163,9936
0670031372,9937
0809468700,9938
0809468549,9939
0805017224,9940
0805017224,9941
0582438349,9942
0192815970,7460
0192815970,9943
0393967913,59
0393967913,9944
1563893304,9945
0670894710,9937
0451627318,9946
0836221362,1505
0836217691,1505
0806973404,9947
0836218051,1505
0836218523,1505
0836218833,1505
0836218787,1505
0836218663,1505
0836218620,1505
0836220889,1505
0374339716,3534
0374339716,9948
0374339716,982
0374339716,9949
0394558235,576
0517189682,960
1570981094,9950
0140440046,9951
1853260495,9952
1853260495,9953
3426617463,1393
3442357780,975
3442357780,9954
3442133513,9955
3442133513,9956
3442726840,9957
3404604989,9958
344245204X,7968
344245204X,7969
3404143744,940
3404132998,144
3453171721,62
3404141849,940
3404142187,940
3453177541,582
3453162900,940
3453036972,144
3453088883,144
3404131606,144
340413088X,144
3453021347,144
3453003128,144
3404130014,144
3404130014,9959
0451190750,144
0451190750,3304
3453002393,3304
3453002393,144
0451524276,2934
0451524276,9960
0395193958,737
1874166986,9961
1874166986,4150
0671619829,9962
0704339927,9963
0843136170,9964
0816735662,9965
0771056222,9966
0771056281,9966
0679762698,1393
3546002474,9967
3546002474,9968
0517701405,9969
0517701405,4863
0679741151,9970
0553210599,504
0684873052,1170
0684873052,4397
0974218006,9971
0441783600,9972
0140244816,5677
0812509250,877
0812532554,877
0061000116,3955
088240041X,9973
0140043888,1503
0425068323,9974
0451523407,3098
0451523407,9975
0425143945,9976
0553278029,1874
0515133639,2660
0671868098,9977
0380804174,9978
0345417976,352
0451525469,88
0451525469,9979
0020199309,9980
0061031151,6681
0060921714,1230
0439286034,9981
0393324494,405
0393324494,9982
0393324494,9983
0393324494,9984
0679722661,2939
0673982432,6742
0312980329,9985
3499180936,2082
3499180936,9986
0451410823,9987
0394579259,2353
0385425627,1452
0312984685,9988
1551667053,586
0440217466,545
0385720726,3319
0936728779,9989
0936728787,9989
0936728485,9990
0936728485,9991
0380719223,2180
0345428811,2363
3442434130,9992
3442434130,9993
3442351588,9992
3442351588,7813
3453150147,1765
3453150147,9994
3404128397,4299
3453151704,9995
3548245897,6634
3548245897,53
0898151953,9996
0140195831,6089
1568360487,9997
1568360487,9998
0375401466,980
0916890015,9999
0916890015,10000
0743202236,10001
0440412226,847
038508854X,10002
1559718641,10003
0590632744,2209
0590632744,2711
0439343518,1429
0439343518,1428
0765345706,10004
0448416484,10005
0448416484,10006
0590477625,1177
0590457268,1177
0590252372,6693
0671887351,8496
0679429948,10007
1570360421,10008
0613003225,4390
0807281530,1177
0786888067,378
3453213394,3032
0375508112,10009
0312254385,942
0425176169,371
0374423296,10010
0374423296,945
0440223202,66
0802839061,10011
0156029030,5148
0316666335,10012
0670852945,10013
0761133208,10014
0060915943,1800
0060915943,10015
0060915943,10016
0312300700,10017
1928556221,10018
0060172789,10019
1556705069,10020
0671441035,10021
2253153982,772
2253076996,64
2253076996,10022
2266127365,576
2266128876,1697
2266128876,10023
157794304X,10024
0575072741,10025
0373264429,10026
0451205367,10027
0843953144,10028
0380712202,10029
0590431978,3642
0764551248,10030
0764551248,10031
0764550780,10032
1568848668,9298
1568848668,9297
0764550136,7080
0028613430,10033
0684870940,10034
1882606256,10035
1882606256,10036
0830732586,10037
0922729387,10038
0922729387,4143
0062505378,10039
0671829777,4418
0708837085,10040
0140042598,662
0345459164,3653
0553578790,3653
0553298046,3653
3442442508,1724
3442442508,1919
0060083263,3075
0670032808,7465
1401300901,10041
0743446291,2910
0451210816,10042
0451208552,10042
0399149848,371
0066211220,2255
0385335377,545
0060393408,10043
1890957313,10044
1890957313,10045
073882688X,10046
0425183378,10047
0425183378,10048
0684194201,10049
0307060381,10050
0792218345,6868
0792218345,10051
0553292552,5865
0786807083,10052
0425119920,62
0805002707,10053
0553566040,1874
0451456521,871
0451456521,5267
0451456521,10054
1551660202,371
0373764170,10055
0373763794,10055
0373764243,10056
0821746286,10057
0743431030,1100
067187702X,10058
0812518624,10059
0451192192,8172
0886774209,2510
0886774209,5579
0671045423,10060
0671045423,35
0671045423,10061
0449217124,3308
042512519X,2011
0425104273,2011
0307128539,3104
0307128539,10062
006020186X,5665
006020186X,10063
0823405796,10064
0823405796,10065
0823405796,10066
225314696X,754
2070567842,1722
2070567842,7111
2070567842,10067
0446358592,1782
0446600466,131
0425098834,84
0345409051,934
0446600474,131
0140272100,1276
0446364800,1782
0679450408,52
0613028155,1246
0613028155,10068
034543014X,949
1563895730,269
1563895730,10069
1563890356,269
1563890356,10070
0345294688,1067
0345294688,1294
1566197589,5005
0871131811,1774
0375713549,6493
0061020699,258
086140324X,258
156389226X,269
156389226X,10070
156389226X,289
1401200893,269
0373650132,7812
0671786113,2267
0373822456,2267
0061092819,375
0373224540,10071
0373825617,7576
0373707711,4305
0373708130,5198
0373241739,5218
037326240X,10072
0373825692,10073
0373166613,3459
0312869592,267
0140328734,275
0140328734,10074
1563892251,269
1563892251,298
1563892464,269
1563892464,3572
038097827X,269
038097827X,3572
0312874014,267
0312873972,267
1565041992,269
1565041992,3572
014143967X,285
014143967X,4024
038070174X,10075
0804108552,2283
0373708149,1826
0373242441,10076
0451150244,144
0385134681,10075
0553350072,910
0380973634,269
0765300222,267
0441008615,269
0441008615,258
0679405828,2677
0140367470,1317
0140367470,7288
0140367470,10077
0345434803,576
037370951X,5199
0373072430,10078
0671040480,748
0449005550,10079
1551667894,4133
0373242077,586
0425177009,5097
0373834543,3111
0373834543,5207
0373707290,5207
0373226071,1830
0451201914,2248
0373822405,10080
0373063040,2661
155166500X,975
0060502320,10081
0821771949,10082
0304345350,10083
0373835558,270
0812542819,10084
0590402129,8459
0671465376,1731
0141301066,275
0515095524,910
0451628276,313
0451628276,10085
0451628276,10086
0451628276,10087
0449226182,4129
1551660237,130
059043893X,1028
0451408845,534
0451088816,2745
0515090379,2179
0373242034,10088
0373707266,10089
0373835493,270
0373835590,270
0373835582,270
0373834454,270
0373834446,270
0380810492,2245
051510521X,2179
0895774011,4042
0590440675,10090
0895775522,4042
0801957729,10091
1931081727,10092
1931081727,1156
0808520695,1365
0449242765,4725
0446329142,486
0446354678,486
0446341932,486
0060934700,269
0373834489,270
0679409033,10093
0066238501,570
0066238501,837
0553265741,371
0380977281,269
014100018X,366
1556520743,10094
1556520743,10095
088396452X,4194
1567310877,10096
0441172695,1889
0312865104,267
088001380X,10097
0965834581,10098
0373834462,270
0373834462,10099
0345357019,7550
0679433228,10100
0446529540,1987
0681415207,10101
1861870019,7632
0811826848,10102
0375756469,10103
0375756469,3817
067164405X,1448
0575061596,819
0340718153,100
0380817845,10104
0553560468,414
0312868332,10105
0446356832,486
0553263633,190
0060976977,5751
0553280325,190
0373810431,7510
0373810482,3460
0373033605,5237
0373162669,10106
0373226063,1831
0373226063,10107
0373226063,10108
0446363499,1196
1583140379,10109
0373810601,10110
037307848X,8838
0373075502,10111
0373075502,10112
0373707010,5203
1551667959,6688
0373031106,10113
0373031106,10114
0373030959,10115
0671676245,1196
0373033923,3898
051788139X,10116
0141310685,3321
0373226276,7512
0373243952,4384
0375503838,10117
0375503838,358
0373243944,4571
0373709889,5205
0373709625,10118
0373600739,7805
0373243979,10119
0345342445,95
0345350596,95
0375503269,3794
0689711522,3093
0689710895,3093
0689710895,10120
0375815147,8701
0375815147,2672
1557733856,626
0553294849,626
0553297341,626
0898153778,10121
0880117168,10122
0880117168,10123
0880117168,10124
0590462237,5598
0590462237,5599
0307115208,7407
0743260244,10125
0425115844,943
0553580523,626
0915368587,10126
0915368587,10127
0915368587,10128
0915368587,10129
0679833692,8701
0394825985,8701
0759228086,9135
067144378X,9135
0812502124,877
0812533593,877
0812533534,877
0440236061,5488
0743444523,3368
0743474325,7259
067102406X,2623
0061094560,621
0451210891,1881
0345447409,10130
0553571842,162
0936034025,10131
0553583441,162
0425168948,5093
0786817070,2600
0140230165,92
0553258176,10132
0553575538,162
1557734909,626
034546074X,1626
0152325808,10133
0439163099,10134
0449000265,10135
0307119424,7407
0064400026,7708
0064400026,260
0307117375,10136
0307117375,10137
0307128865,10138
0307128865,10139
0307128865,10140
0816738556,10141
0816738556,10142
0874065925,10143
0440403553,1766
0439080967,2338
0821769340,586
0671885634,1427
0590442988,2236
0553157124,913
0380724332,2590
0684196387,629
3596237262,3740
0140430091,10144
0140430091,10145
0140620249,1304
3499179806,10146
3499179806,10147
3453188519,10148
3453188519,10149
0140128107,10150
0060164662,580
0385470819,25
0316779423,785
0679419624,10151
0375400699,151
0151000719,668
1841950521,778
0140366857,265
0140366857,4685
2909051196,10152
2876916193,10153
2253170127,3849
2253170372,63
2253170569,63
2253001457,10154
2253140872,754
2253140872,10155
2070393577,6951
2070393577,10156
2070375609,10157
2070375722,10158
2070375722,10159
2070322068,10160
2253049417,737
2253049417,10161
2253000868,10162
2253006866,10154
2253002895,686
2253051381,10163
2253037796,10164
2857043821,10165
0061092606,153
0752804510,66
0373270089,4013
0373123205,10166
0373037481,10167
0373118333,10168
0373196725,10169
0373613601,3459
0373196679,10169
0373123167,1386
0373036582,10170
0399206868,10171
0060085444,924
0373122829,2163
037316971X,10172
0373123248,2163
0590431250,2230
0373037449,10173
0821766066,15
0892964049,2284
0618260307,737
0849995299,383
0553258656,286
0553258656,10174
067081976X,1160
0020435207,10175
0020435207,10176
0151829756,10177
0060971819,1047
096444724X,10178
0140440399,3761
0140440399,10179
0140440399,10180
0871564599,10181
0671415948,910
0440215234,896
0553290207,10182
0140149937,10183
0140444750,10184
0140444750,10185
0140017151,7957
0062740083,10186
0385491085,414
0670869902,1598
0345334930,10187
0553255851,4406
1904301088,10188
0517556278,1697
0517556278,10189
0460876171,504
0460876171,10190
0064401847,5490
0064401847,7610
0340188022,10191
0385315279,1014
051509465X,10192
0684174685,3082
0553569074,416
1571740252,3645
0425082202,10193
039607412X,910
0671641778,871
0671689711,1095
0440514428,1245
0449230279,3092
0440401224,10194
0553206575,2569
0553211013,2329
0553561278,1874
0449700712,2338
0440215978,7740
0064402967,8007
0064402967,10195
0553272586,10196
0553272586,10197
0375507507,4110
0898700744,10198
0898700744,10199
1576832899,10200
0380817705,269
0380817705,10201
0380817705,8537
0380817705,10202
0380817705,10203
0060907894,630
014018371X,85
014018371X,10204
014018371X,10205
0785107649,10206
0785107649,10207
1853261750,2456
0451197003,1317
0551031085,1136
0451139712,144
0553234811,10208
0394312066,9683
0394312066,10209
0226726770,10210
0880384514,5914
0671667815,10211
0671667815,10212
0553052268,10213
0553268945,1045
0553268945,1046
0345334515,2612
0312140940,942
0613117905,10214
0613117905,10215
0862648092,10216
0862648092,10217
074603010X,10218
074603010X,7577
0142300128,10219
0142300128,10220
0750003049,10221
0749720182,10222
0006642004,10223
0006642004,10224
0006643094,10225
0006643094,441
0689853491,1582
0689853491,10226
0744530717,9922
0679883878,3113
058242092X,5009
0749725028,10227
0434971383,10222
0805067868,10228
0811828379,1410
0811828379,10229
0140563733,10230
2253009164,10231
2070412571,10232
0440224837,545
0812520424,10233
0451198247,10234
2070362361,10235
2253152064,10236
0375726322,10237
2290314110,3599
2723407381,1403
2723407381,1404
2723407403,10238
2723407403,10239
2723407411,10238
2723407411,10239
2070513726,275
2070513726,276
2070544281,275
2070544281,276
2070544281,10240
2264027681,3526
2266120158,412
0723206015,7584
0843110589,10241
014143984X,863
014143984X,10242
014143984X,10243
2290307831,10244
0671619055,6502
2266022504,2896
2020291541,10245
2707318094,10246
2871294798,10247
287129478X,10247
226612269X,725
2070375161,284
0140274294,8620
2266085778,1462
2266085778,10248
2253001295,1417
273811167X,10249
2264028815,1394
2264028815,10250
0752853694,258
0971116288,10251
0679416781,97
0451528484,10252
0451528484,4452
156476303X,10253
2207300838,9974
2207300838,10254
0380603764,365
0345450515,10255
0671640003,10256
033390785X,4478
033390785X,10257
0156006332,4904
0451526988,10258
0606006133,417
0375725296,10259
0312420366,3665
0590673211,1427
1875657320,10260
0091832861,10261
1592247865,1304
0684852705,10262
0752817051,10263
0140176616,170
0330291610,10264
1853260657,85
0746020120,10265
0746020120,10266
0746020120,10267
0954395913,10268
0446691216,2942
1862071624,10269
1862071624,10270
0385336403,10271
1400075637,3259
1400075637,3260
1860491235,3973
044652719X,10272
0881104086,10273
075350507X,10274
2253152188,10275
0345439481,5994
3471794484,10276
0060000805,7653
0142003581,7967
156849663X,10277
1400060648,10278
014100374X,10279
0812541979,10280
0679777377,97
1585672939,10281
0007119860,10282
0061030015,10283
0531301427,7296
0140185844,10284
0743234413,3464
0743228480,3464
0743418735,4427
0671776134,4427
0965881261,10285
0140104569,10286
0330391763,10287
0330483013,10288
0312421184,10289
0747265097,10290
0618446877,140
0679725229,727
0385418485,367
0385319452,10291
0156001314,1209
0156001314,1742
1573229865,1695
0151004137,10292
1841955469,10293
0316353299,8067
1869503171,10294
0767903862,1234
0060931671,1512
0060730552,10295
009179319X,324
0743444329,6076
0743444329,10296
0812563581,1325
1558850945,10297
1575664550,15
0688145736,10298
1560796626,10299
0684191415,64
0140092501,10300
0553265520,239
074345300X,1211
1932270329,10301
0425191362,1613
0451401492,1334
0425042715,2011
0312304250,4470
0385508603,10302
0399133143,144
0570060265,10303
1558007725,1005
1558007725,10304
0671882198,902
1893910245,10305
1893910245,10306
1893910245,10307
0425133516,147
0553583298,1281
0375505547,10308
0375505547,10309
0899199089,1245
0899199089,5303
0151881006,10310
0425174360,10311
0802713815,10312
0875964125,10313
0875964125,10314
0875964125,10315
0385325126,5174
0385325126,5175
0486408760,10316
039588408X,9979
1569021074,10317
044801582X,10318
044801582X,10319
0844239461,10320
0679439242,416
0671017586,10321
0385140932,10322
0646286927,10323
0646286927,3563
0385490615,7479
0887482570,10324
0800705246,10325
0929587227,8617
0684855631,1281
0934971609,10326
0345382544,10327
0679775471,4815
0156838389,309
0156838389,10328
0156838389,9520
0618129030,737
0451162463,10329
0060536705,7196
0373708300,4305
0373079621,623
0373196636,10330
0553562746,130
0373706901,3172
0373871864,10331
0373706987,5206
0373707959,9383
037370836X,5207
037324522X,10332
037370822X,10333
0373259840,10334
0373708084,923
037330157X,10335
0061082945,10336
0771086776,3634
0849938635,920
0373706200,10337
0373707061,3899
1551666030,4384
0553107232,556
0778320138,2253
0743431367,375
0689856644,10338
0440168724,545
0446527130,130
0061096024,1530
0345289420,7563
0553576666,5536
0380787865,9646
0671774514,10339
0425060772,2011
0515129739,10340
0843948698,10341
0553584898,10342
0505524236,6462
0515130419,10343
0843948078,10344
0373192398,10345
0553267159,10346
0671629972,10347
0380777304,10348
0380777304,10349
0671039938,1214
0515118230,2179
0380806304,2246
0515101222,2179
0553285947,3741
0345447867,1244
0373512112,1830
037328800X,7193
0373700474,10350
0451207963,10351
0743467191,1196
038075620X,534
0373703023,10352
0553574078,3741
055329945X,134
0373511876,10353
0515107662,534
0380820056,10354
0802705499,10355
050552435X,10356
0373224818,9507
0061083275,3235
0373195036,10357
0373121709,10358
0505524333,3903
0373036485,8423
0373121601,7431
0373168438,10359
0373121857,10360
0505522969,10361
0828003882,10362
155166450X,8844
0671737821,1752
0451205189,10363
0821747703,3333
0440213290,66
0373226934,10364
038076735X,6480
0821768107,10365
0441791212,9897
0373707169,7409
0446346438,10366
0373226950,10367
0821740121,2941
0671521446,8362
0373169299,10368
067179793X,1115
0821768441,2961
0886777755,2510
0886777755,10369
0440225868,10370
0373222467,7510
0762406984,3527
0762406984,7173
0717802418,10371
0717802418,10372
477001970X,10373
477001970X,10374
1882180887,10375
0345409663,576
1878257528,10376
0865714487,10377
0865714487,5013
0679724494,7528
0805059970,10378
0805059970,10379
0805059970,10380
0805059970,10381
0071360166,10382
0300096860,10383
0300096860,3205
039472903X,10384
0851706517,1172
0670031518,8272
0786864230,10385
1852424214,10386
0465005225,10387
0425104338,144
0451191935,144
0671792288,10388
0787955876,10389
0787955876,655
0743242602,10390
0520204514,10391
0520204514,1209
0205318088,10392
0205318088,10393
014118485X,1271
1570623449,6637
0446672483,10394
0446672483,10395
1558681752,10396
0394743644,10397
0394743644,10398
0380713810,1234
067162248X,10399
0767913973,10400
0684867486,2878
1864502118,10401
1587410133,10402
0968246907,10403
0968246907,10404
0968246907,10405
0316441791,10406
0316441791,6449
0316441791,10407
0140125086,10408
0140125086,10409
0140260234,10410
0140260234,10409
0415222818,10411
1904048145,10412
1573922110,10413
0300087152,10414
0679756450,1856
0340802995,10415
0140140328,10416
1573228583,819
0330334360,954
0140286780,8959
0803959907,10417
0803959907,10418
0679734031,4224
0761123695,10419
0060997028,222
0060997028,10420
0060997001,222
0618219196,10421
0140289216,10409
0415167914,10422
0140135154,10423
0553211684,88
0553211684,10424
0375757325,5457
0684866005,10425
0684866005,1802
0451525914,5005
0451525914,10426
185788292X,6011
0345362322,10427
0874779472,10428
0393324869,10429
0385722192,955
0743455967,144
0679758941,10430
0151104212,8617
0679430946,3410
0688164080,10431
1565840968,10432
1565840968,5751
0385094027,10433
157322829X,8503
0130957011,10434
0130957011,10435
1840463503,10436
1840463503,9961
1840463503,10437
0435240609,157
0435240609,10438
0840339402,10439
0879804211,10440
0130647608,10441
0130647608,10442
0060931361,7087
0582037670,10443
0531110397,10444
0345333152,10445
0194315193,10446
0194315193,10447
0024031216,10448
0024031216,10449
0140137793,9656
0953309819,10450
1555831753,10451
0062513982,201
006251279X,201
0345453557,10452
093077356X,10453
0060191988,4847
068483992X,10397
0425133656,10454
0874221501,10455
0451525353,10456
0451525353,10457
1563054671,10458
0345453549,10452
1580420079,10459
0713440228,10460
0441004997,1078
0698119509,1078
0689821417,10461
0689821417,10462
0689821417,10463
067086935X,10464
0816743924,10465
0816743924,10466
0765341174,877
030768993X,10467
0679434054,3166
0679434054,10468
1570960305,2246
0886777208,608
0886777208,1754
0886777550,608
0886777127,608
0886776619,608
0886776120,608
0886775639,608
0886774632,608
0886775043,6429
0886775043,9357
0886774144,608
